a.id,a.firstname,a.lastname,e.id,e.title,count(r);
"717,""""""Friedrich"""""",""""""Lissmann"""""",958,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"717,""""""Friedrich"""""",""""""Lissmann"""""",672,""""""XI. Esposizione d'Arte della Città di Venezia"""""",1";
"717,""""""Friedrich"""""",""""""Lissmann"""""",148,""""""Deutsche Kunstausstellung Bremen"""""",1";
"717,""""""Friedrich"""""",""""""Lissmann"""""",1303,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"717,""""""Friedrich"""""",""""""Lissmann"""""",1327,""""""Kunstausstellung der Münchener Secession"""""",1";
"717,""""""Friedrich"""""",""""""Lissmann"""""",118,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"717,""""""Friedrich"""""",""""""Lissmann"""""",689,""""""Kunstausstellung der Münchener Secession"""""",1";
"717,""""""Friedrich"""""",""""""Lissmann"""""",363,""""""Internationale Kunstausstellung der Münchener Secession"""""",1";
"717,""""""Friedrich"""""",""""""Lissmann"""""",63,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",63,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",992,""""""IX. Internationale Kunstausstellung"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",287,""""""IX. Esposizione d'Arte della Città di Venezia"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",1034,""""""Frühjahr-Ausstellung des Vereins bildender Künstler Münchens \""""Sezession\"""""""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",1037,""""""Winter-Ausstellung. Zeichnungen-Graphik-Aquarelle-Pastelle [Münchener Secession]"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",223,""""""VIII. Esposizione d'Arte della Città di Venezia"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",346,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",83,""""""XXVIII. Ausstellung der Vereinigung Bildender Künstler Österreichs Secession. Münchner Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",795,""""""Munich Fine Art Exhibition"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",796,""""""Frühjahr-Ausstellung des Vereins bildender Künstler Münchens \""""Secession\"""""""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",877,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",168,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",292,""""""Svájci művészek (Société des Peintres Sculpteurs et Architectes Suisses) kiállítása"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",302,""""""Internationale Kunstausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",447,""""""Stedelijke Internationale Tentoonstelling Van Kunstwerken Van Levende Meesters"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",957,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",958,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",960,""""""Frühjahr-Ausstellung des Vereins bildender Künstler Münchens \""""Sezession\"""""""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",968,""""""Ausstellung des Deutschen Künstlerbundes Darmstadt"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",363,""""""Internationale Kunstausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",1303,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",1327,""""""Kunstausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",17,""""""Tavaszi nemzetközi kiállítás"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",1059,""""""Kunstausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",689,""""""Kunstausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",116,""""""Internationale Kunstausstellung Mannheim"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",118,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",547,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"718,""""""Carl Theodor"""""",""""""Meyer-Basel"""""",198,""""""Akvarellek, pasztellek és grafikai művek nemzetközi kiállitása"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",992,""""""IX. Internationale Kunstausstellung"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",565,""""""Seventeenth Annual Exhibition"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",63,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",454,""""""Sixteenth Annual Exhibition"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",534,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",296,""""""Fourteenth Annual Exhibition"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",673,""""""Eighteenth Annual Exhibition"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",554,""""""International Exhibition of Modern Art [Armory Show]"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",360,""""""Fifteenth Annual Exhibition"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",116,""""""Internationale Kunstausstellung Mannheim"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",245,""""""Neunzehnte Ausstellung der Berliner Secession. Zeichnende Künste"""""",1";
"719,""""""Henry"""""",""""""Muhrmann"""""",17,""""""Tavaszi nemzetközi kiállítás"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",17,""""""Tavaszi nemzetközi kiállítás"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",58,""""""Deutsche Kunstausstellung in der \""""Flora\"""""""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",63,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",65,""""""Dritte Ausstellung des Deutschen Künstlerbundes"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",992,""""""IX. Internationale Kunstausstellung"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",322,""""""Einundzwanzigste Ausstellung der Berliner Secession. Zeichnende Künste"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",447,""""""Stedelijke Internationale Tentoonstelling Van Kunstwerken Van Levende Meesters"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",1149,""""""Weihnachtsausstellung. Künstlerbund Hagen [31. Ausstellung]"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",1034,""""""Frühjahr-Ausstellung des Vereins bildender Künstler Münchens \""""Sezession\"""""""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",796,""""""Frühjahr-Ausstellung des Vereins bildender Künstler Münchens \""""Secession\"""""""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",424,""""""Deutscher Künstlerbund. Grosse Ausstellung"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",43,""""""Internationale Kunstausstellung Bremen"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",118,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",133,""""""Vierzehnte Ausstellung der Berliner Secession, Zeichnende Künste"""""",1";
"720,""""""Paul"""""",""""""Neuenborn"""""",372,""""""Kunstausstellung aus Essener Privatbesitz"""""",1";
"721,""""""August L. M."""""",""""""Neven du Mont"""""",58,""""""Deutsche Kunstausstellung in der \""""Flora\"""""""""",1";
"721,""""""August L. M."""""",""""""Neven du Mont"""""",63,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"721,""""""August L. M."""""",""""""Neven du Mont"""""",302,""""""Internationale Kunstausstellung der Münchener Secession"""""",1";
"721,""""""August L. M."""""",""""""Neven du Mont"""""",154,""""""Fünfzehnte Ausstellung der Berliner Secession"""""",1";
"721,""""""August L. M."""""",""""""Neven du Mont"""""",109,""""""VII. Esposizione Internazionale d’Arte della Città di Venezia"""""",1";
"721,""""""August L. M."""""",""""""Neven du Mont"""""",992,""""""IX. Internationale Kunstausstellung"""""",1";
"721,""""""August L. M."""""",""""""Neven du Mont"""""",168,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"721,""""""August L. M."""""",""""""Neven du Mont"""""",43,""""""Internationale Kunstausstellung Bremen"""""",1";
"721,""""""August L. M."""""",""""""Neven du Mont"""""",52,""""""Elfte Ausstellung der Berliner Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",133,""""""Vierzehnte Ausstellung der Berliner Secession, Zeichnende Künste"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",148,""""""Deutsche Kunstausstellung Bremen"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",154,""""""Fünfzehnte Ausstellung der Berliner Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",360,""""""Fifteenth Annual Exhibition"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",363,""""""Internationale Kunstausstellung der Münchener Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",438,""""""XXIV. Ausstellung der Berliner Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",211,""""""Achtzehnte Ausstellung der Berliner Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",296,""""""Fourteenth Annual Exhibition"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",302,""""""Internationale Kunstausstellung der Münchener Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",349,""""""XXII. Ausstellung der Berliner Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",565,""""""Seventeenth Annual Exhibition"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",63,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",280,""""""Zwanzigste Ausstellung der Berliner Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",388,""""""Dreiundzwanzigste Ausstellung der Berliner Secession. Zeichnende Künste"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",82,""""""IX. Jahrgang. Winter 1906/1907. V. Ausstellung. [Kollektionen Paul Baum, Lovis Corinth, Georg Kolbe, Adolphe Monticelli, Edvard Munch]"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",96,""""""Dreizehnte Ausstellung der Berliner Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",726,""""""27. Ausstellung der Berliner Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",1327,""""""Kunstausstellung der Münchener Secession"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",116,""""""Internationale Kunstausstellung Mannheim"""""",1";
"722,""""""Joseph"""""",""""""Oppenheimer"""""",118,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"723,""""""James"""""",""""""Paterson"""""",118,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"723,""""""James"""""",""""""Paterson"""""",453,""""""X. Esposizione d'Arte della Città di Venezia"""""",1";
"723,""""""James"""""",""""""Paterson"""""",43,""""""Internationale Kunstausstellung Bremen"""""",1";
"723,""""""James"""""",""""""Paterson"""""",992,""""""IX. Internationale Kunstausstellung"""""",1";
"723,""""""James"""""",""""""Paterson"""""",198,""""""Akvarellek, pasztellek és grafikai művek nemzetközi kiállitása"""""",1";
"723,""""""James"""""",""""""Paterson"""""",223,""""""VIII. Esposizione d'Arte della Città di Venezia"""""",1";
"723,""""""James"""""",""""""Paterson"""""",63,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"723,""""""James"""""",""""""Paterson"""""",512,""""""73. výroční výstava Krasoumné jednoty pro Čechy"""""",1";
"723,""""""James"""""",""""""Paterson"""""",287,""""""IX. Esposizione d'Arte della Città di Venezia"""""",1";
"723,""""""James"""""",""""""Paterson"""""",35,""""""Tenth Annual Exhibition"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",968,""""""Ausstellung des Deutschen Künstlerbundes Darmstadt"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",992,""""""IX. Internationale Kunstausstellung"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",116,""""""Internationale Kunstausstellung Mannheim"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",118,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",83,""""""XXVIII. Ausstellung der Vereinigung Bildender Künstler Österreichs Secession. Münchner Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",17,""""""Tavaszi nemzetközi kiállítás"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",22,""""""VI. Esposizione d'Arte della Città di Venezia"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",363,""""""Internationale Kunstausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",302,""""""Internationale Kunstausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",346,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",63,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",223,""""""VIII. Esposizione d'Arte della Città di Venezia"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",795,""""""Munich Fine Art Exhibition"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",877,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",1034,""""""Frühjahr-Ausstellung des Vereins bildender Künstler Münchens \""""Sezession\"""""""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",1037,""""""Winter-Ausstellung. Zeichnungen-Graphik-Aquarelle-Pastelle [Münchener Secession]"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",287,""""""IX. Esposizione d'Arte della Città di Venezia"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",1303,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",1327,""""""Kunstausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",168,""""""Internationale Kunst-Ausstellung des Vereins bildender Künstler Münchens (E.V.) \""""Secession\"""""""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",957,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",958,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",1059,""""""Kunstausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",547,""""""Frühjahr-Ausstellung der Münchener Secession"""""",1";
"724,""""""Karl Johann Nikolaus"""""",""""""Piepho"""""",689,""""""Kunstausstellung der Münchener Secession"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",682,""""""Exposition Générale des Beaux-Arts / Salon Triennale"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",360,""""""Fifteenth Annual Exhibition"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",991,""""""The Society of 25 Painters. Third London Exhibition"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",992,""""""IX. Internationale Kunstausstellung"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",1238,""""""Forty-Second Exhibition of Modern Pictures. New English Art Club"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",565,""""""Seventeenth Annual Exhibition"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",17,""""""Tavaszi nemzetközi kiállítás"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",22,""""""VI. Esposizione d'Arte della Città di Venezia"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",43,""""""Internationale Kunstausstellung Bremen"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",1259,""""""Stedelijke Tentoonstelling van Kunstwerken van Levende Meesters"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",447,""""""Stedelijke Internationale Tentoonstelling Van Kunstwerken Van Levende Meesters"""""",1";
"725,""""""Bertram"""""",""""""Priestman"""""",116,""""""Internationale Kunstausstellung Mannheim"""""",1";
